bcr_sample_barcode	bcr_analyte_barcode	a260_a280_ratio	amount	analyte_type	analyte_type_id	bcr_analyte_uuid	concentration	gel_image_file	normal_tumor_genotype_match	pcr_amplification_successful	spectrophotometer_method	well_number	ratio_28s_18s	rinvalue
TCGA-23-1114-01B	TCGA-23-1114-01B-01D	1.9	457.97 uL	DNA	D	313b788f-c470-47ed-9975-e4c951088ed5	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1114-01B	TCGA-23-1114-01B-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	3e98cc87-69a6-4685-bead-0f8d150be0a8	0.141 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1114-01B	TCGA-23-1114-01B-01R	1.8	315 uL	RNA	R	d96b5c5c-af8f-4015-a50b-4223ce2123c6	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.7	8.7
TCGA-23-1114-01B	TCGA-23-1114-01B-01T	[Pending]	69 uL	Total RNA	T	339b5e12-05b4-4489-b9ad-65db89f4fe01	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1114-01B	TCGA-23-1114-01B-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	94406f32-af4a-494d-a796-f023a56172a4	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1114-10A	TCGA-23-1114-10A-01D	1.9	44.97000000000001 uL	DNA	D	b2340d47-0b0b-4d7a-8de5-05ee29d0c5c4	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1114-10A	TCGA-23-1114-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	b3c77f3f-9347-46c5-915b-951a3675674c	0.128 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1114-10A	TCGA-23-1114-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	6668e1b7-0014-4a81-a777-c0a8a088a395	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1113-01A	TCGA-23-1113-01A-01D	1.9	303.37 uL	DNA	D	e8623294-09be-4a52-a67c-2959ac765fc3	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1113-01A	TCGA-23-1113-01A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	68267b90-3b1c-4ba4-8410-4a765549d93d	0.211 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1113-01A	TCGA-23-1113-01A-01R	1.8	435 uL	RNA	R	3cfb2d0f-678f-4057-949b-29dcccddc28d	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.8	8.5
TCGA-23-1113-01A	TCGA-23-1113-01A-01T	[Pending]	103 uL	Total RNA	T	0a5fc762-40e5-47c1-8a42-08a19b26c34e	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1113-01A	TCGA-23-1113-01A-01W	[Pending]	450.39 uL	Repli-G (Qiagen) DNA	W	f9086f35-563d-4a93-81c3-c99514f3ca62	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1113-10A	TCGA-23-1113-10A-01D	1.9	30.67 uL	DNA	D	8fa0de58-7ad2-4ee2-b923-7e7e39358a32	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1113-10A	TCGA-23-1113-10A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	a7533904-ad17-443f-8e1a-4bb06c20bd59	0.206 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1113-10A	TCGA-23-1113-10A-01W	[Pending]	292.19 uL	Repli-G (Qiagen) DNA	W	7fe2ee1a-6457-4613-adad-774b65b7e35a	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1032-01A	TCGA-23-1032-01A-02D	1.90	102.36999999999999 uL	DNA	D	121b2c97-1f30-4b2c-92fc-80b2ac209fc1	.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1032-01A	TCGA-23-1032-01A-02G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	a8042b37-5981-45ac-920b-eb5f667d3f8f	0.172 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1032-01A	TCGA-23-1032-01A-02R	1.8	264 uL	RNA	R	b8b06a5a-57e6-4c2b-9de6-e4d7a34ed0a2	.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.4	7.7
TCGA-23-1032-01A	TCGA-23-1032-01A-02T	[Pending]	72 uL	Total RNA	T	5384b7a7-85b6-491f-8c30-ffd0e8046229	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1032-01A	TCGA-23-1032-01A-02W	[Pending]	265.46 uL	Repli-G (Qiagen) DNA	W	9b2b8809-5cfa-4290-8be1-0c5f4cddf984	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1032-10A	TCGA-23-1032-10A-01D	1.90	6.67 uL	DNA	D	4388ab53-b343-4bf8-84f9-eb895b9d5dd7	.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1032-10A	TCGA-23-1032-10A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	138eb657-c2ca-4791-b994-9c96677082be	0.182 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1032-10A	TCGA-23-1032-10A-01W	[Pending]	359.45 uL	Repli-G (Qiagen) DNA	W	17afd365-e545-4da7-92a5-cb147a706b10	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0891-01A	TCGA-13-0891-01A-01D	1.9	654.37 uL	DNA	D	7052e1be-8ab9-4350-9ee0-21b67ef940f6	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0891-01A	TCGA-13-0891-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	955584e4-a0c3-4e9b-a2e2-3048b61bedcd	0.075 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0891-01A	TCGA-13-0891-01A-01R	1.8	459 uL	RNA	R	424dcc28-060f-4188-a8e9-767da176de06	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.1	8.7
TCGA-13-0891-01A	TCGA-13-0891-01A-01T	[Pending]	79 uL	Total RNA	T	302fea6a-2ae4-46d4-8e9a-8f8c229f8980	0.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0891-01A	TCGA-13-0891-01A-01W	[Pending]	213 uL	Repli-G (Qiagen) DNA	W	9eb5ddcf-5598-40c9-af23-fcdd393b30ef	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0891-10A	TCGA-13-0891-10A-01D	1.9	35.67 uL	DNA	D	f372c5cb-c316-461d-88b9-25533342c800	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-13-0891-10A	TCGA-13-0891-10A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	d12775a5-52b9-4cf1-a65d-dd057ef59835	0.122 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-13-0891-10A	TCGA-13-0891-10A-01W	[Pending]	230 uL	Repli-G (Qiagen) DNA	W	c2c288d7-a999-4c37-9e5e-8cc69af12bc1	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1022-01A	TCGA-23-1022-01A-01R	1.8	208 uL	RNA	R	11a8ea90-bd92-4f69-9d09-37367c0b95ef	.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.4	7.5
TCGA-23-1022-01A	TCGA-23-1022-01A-01T	[Pending]	40 uL	Total RNA	T	05c45b66-3a6d-45cf-9956-d27fcf9097f3	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1022-01A	TCGA-23-1022-01A-02D	1.90	6.67 uL	DNA	D	edf0b10c-db7f-494c-ba17-588e9efa64e1	.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1022-01A	TCGA-23-1022-01A-02G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	bc26ad80-4189-4dda-ad52-4f1f2afff965	0.211 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1022-01A	TCGA-23-1022-01A-02W	[Pending]	365.59 uL	Repli-G (Qiagen) DNA	W	d027915f-6d25-40c1-a134-347cb1bcf6c5	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1022-10A	TCGA-23-1022-10A-01D	1.90	6.67 uL	DNA	D	4401abee-9adb-4cbf-bd13-9d864877d314	.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1022-10A	TCGA-23-1022-10A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	89de9e46-323b-4c12-871b-096473c2216a	0.092 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1022-10A	TCGA-23-1022-10A-01W	[Pending]	305.99 uL	Repli-G (Qiagen) DNA	W	a709d4bd-47ca-4517-a1fd-88affbe173d2	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0931-01A	TCGA-10-0931-01A-01D	1.9	9.040000000000003 uL	DNA	D	ba2cbfe4-f4b1-4e13-8285-09f16e81f9c9	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-10-0931-01A	TCGA-10-0931-01A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	0ac45e4e-6960-43a0-9e83-f99ea7cb0655	0.098 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0931-01A	TCGA-10-0931-01A-01R	1.8	128 uL	RNA	R	543f46ee-d47b-481f-b8df-a617bcf2bf85	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1	7.7
TCGA-10-0931-01A	TCGA-10-0931-01A-01T	[Pending]	43 uL	Total RNA	T	d07536ad-40ef-4a47-b88d-4e92322d7d14	0.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0931-01A	TCGA-10-0931-01A-01W	[Pending]	417 uL	Repli-G (Qiagen) DNA	W	13d2efdd-5fef-40bf-82f9-325cbbffb766	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0931-11A	TCGA-10-0931-11A-01D	1.9	38.34 uL	DNA	D	bcf254ea-d920-4940-b4f1-1d4a03697fdd	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-10-0931-11A	TCGA-10-0931-11A-01G	[Pending]	0 uL	GenomePlex (Rubicon) Amplified DNA	G	4518ded6-e5fe-42c8-9d45-e5ccba557251	0.097 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-10-0931-11A	TCGA-10-0931-11A-01W	[Pending]	315 uL	Repli-G (Qiagen) DNA	W	a0bc8208-6526-4fa5-99c9-6dd5d7df157d	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-0982-01A	TCGA-24-0982-01A-01D	1.90	418.87 uL	DNA	D	eb67de63-c9c2-4d8c-8098-fec0fcb4fcb3	.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-0982-01A	TCGA-24-0982-01A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	050f1c23-9195-4982-9808-22281169e31b	0.201 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-0982-01A	TCGA-24-0982-01A-01R	1.8	95.7 uL	RNA	R	482b4082-67ce-4e07-9a22-77d3e6e29efe	.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.2	7.2
TCGA-24-0982-01A	TCGA-24-0982-01A-01T	[Pending]	64 uL	Total RNA	T	2fe04c3a-ef7a-49af-8d66-43d5a8688a68	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-0982-01A	TCGA-24-0982-01A-01W	[Pending]	289.98 uL	Repli-G (Qiagen) DNA	W	11d48a1c-580d-416a-99af-42589fef4956	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-0982-10C	TCGA-24-0982-10C-01D	1.9	209.53999999999996 uL	DNA	D	0246a9eb-b49b-4766-b840-6a46285b0f6f	0.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-0982-10C	TCGA-24-0982-10C-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	e061aa80-a4d4-4903-b68e-9eb9ce934b78	0.253 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-0982-10C	TCGA-24-0982-10C-01W	[Pending]	443.48 uL	Repli-G (Qiagen) DNA	W	d0726e61-3ef5-4d1d-a86b-10a9608ff4cd	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1031-01A	TCGA-23-1031-01A-01D	1.90	6.67 uL	DNA	D	26c08a5e-c220-4203-a97c-c22150963200	.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1031-01A	TCGA-23-1031-01A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	e2c4fcae-6db1-48f5-8b66-b51a5b9c76a6	0.188 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1031-01A	TCGA-23-1031-01A-01R	1.8	10 uL	RNA	R	db8ce369-a4bb-4bfc-807c-39e86f6ec55b	.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.7	8.5
TCGA-23-1031-01A	TCGA-23-1031-01A-01T	[Pending]	12 uL	Total RNA	T	c68202d2-e206-409d-8d81-3a6d5d26b82a	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1031-01A	TCGA-23-1031-01A-01W	[Pending]	318.08 uL	Repli-G (Qiagen) DNA	W	755e1efd-85cc-4ed0-997a-f03065e0a995	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1031-10A	TCGA-23-1031-10A-01D	1.90	0 uL	DNA	D	b8ef7889-9c2e-4e77-8682-8907caef7375	.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1031-10A	TCGA-23-1031-10A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	686d788d-6801-467c-92e9-8f2e464a1a2a	0.209 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1031-10A	TCGA-23-1031-10A-01W	[Pending]	333.06 uL	Repli-G (Qiagen) DNA	W	97e186a2-1c21-4012-a82b-8243183d4c59	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-04-1343-01A	TCGA-04-1343-01A-01D	1.9	279.37 uL	DNA	D	9e724cd0-a742-47f8-af86-defe0727f304	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-04-1343-01A	TCGA-04-1343-01A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	266079ab-696a-4da4-961c-fbbb8b1dae54	0.218 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-04-1343-01A	TCGA-04-1343-01A-01R	1.7	198 uL	RNA	R	b014326b-ee98-4e0a-92eb-9d323f79e5c0	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.2	7.9
TCGA-04-1343-01A	TCGA-04-1343-01A-01T	[Pending]	10 uL	Total RNA	T	917074e1-6c7a-471a-a27b-0a8a9a76406d	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-04-1343-01A	TCGA-04-1343-01A-01W	[Pending]	425.35 uL	Repli-G (Qiagen) DNA	W	da4c2d0f-337d-4fa2-bfca-535c9932a10b	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-04-1343-10A	TCGA-04-1343-10A-01D	1.9	6.67 uL	DNA	D	8db9e2b8-2296-4b20-82c8-a35afcdc9b54	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-04-1343-10A	TCGA-04-1343-10A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	8184303f-a4a1-4a7d-b936-e4f4c8f69147	0.250 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-04-1343-10A	TCGA-04-1343-10A-01W	[Pending]	262.32 uL	Repli-G (Qiagen) DNA	W	af12dc45-f887-4518-8364-89bbf7c04335	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1024-01A	TCGA-23-1024-01A-02D	1.90	148.36999999999998 uL	DNA	D	338319e4-223b-41f7-9204-c7b4cfae3431	.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1024-01A	TCGA-23-1024-01A-02G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	2bae58f9-4350-41fa-a745-a638f7556e7e	0.224 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1024-01A	TCGA-23-1024-01A-02R	1.8	190 uL	RNA	R	b14b716b-4d12-4490-90a5-c9ad648cfa11	.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.2	7
TCGA-23-1024-01A	TCGA-23-1024-01A-02T	[Pending]	43 uL	Total RNA	T	edf556da-479b-4cd3-a12c-86e0d21f7a1e	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1024-01A	TCGA-23-1024-01A-02W	[Pending]	280.78 uL	Repli-G (Qiagen) DNA	W	96608928-d8c7-4949-acab-86dea457d433	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1024-10A	TCGA-23-1024-10A-01D	1.90	6.67 uL	DNA	D	814d900a-99f9-4e2b-b2da-48cea0ed5805	.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1024-10A	TCGA-23-1024-10A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	0dc8ce89-7a5a-4ef2-98cf-71a98cd4f4de	0.229 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1024-10A	TCGA-23-1024-10A-01W	[Pending]	212.16 uL	Repli-G (Qiagen) DNA	W	a32bddd2-5b99-4c26-9e38-dc30934e6817	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1809-01A	TCGA-23-1809-01A-01D	1.929548713	654 uL	DNA	D	c3bc7c93-5c82-4eaa-a029-b12791740c5d	0.135488529 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1809-01A	TCGA-23-1809-01A-01R	1.8	505 uL	RNA	R	cab2de48-ce3b-4a9b-abf7-95094d6f3cfb	0.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.5	9.7
TCGA-23-1809-01A	TCGA-23-1809-01A-01T	[Pending]	47 uL	Total RNA	T	bd768ef3-9c53-4c52-ab65-9fd998b3a6f7	0.1 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1809-01A	TCGA-23-1809-01A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	8fac5564-f464-463d-894d-95e102dbc9d4	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1809-10A	TCGA-23-1809-10A-01D	1.9	47.3 uL	DNA	D	108983e0-62e4-4481-94f7-6f1ba8e2ef93	0.13 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1809-10A	TCGA-23-1809-10A-01W	[Pending]	0 uL	Repli-G (Qiagen) DNA	W	a44d4fa5-67cb-49f6-b83d-bf7242f12254	.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1027-01A	TCGA-23-1027-01A-02D	1.90	0.37000000000000277 uL	DNA	D	a657ec62-92b0-4763-9047-4419da2a5403	.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1027-01A	TCGA-23-1027-01A-02G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	da284c95-6ccf-4348-8672-47d486a87874	0.230 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1027-01A	TCGA-23-1027-01A-02R	1.8	361 uL	RNA	R	1e52a17b-7e25-45b9-81f4-6a874cb4b8c0	.17 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.3	8.5
TCGA-23-1027-01A	TCGA-23-1027-01A-02T	[Pending]	91 uL	Total RNA	T	1b4442e4-a563-42ea-aa42-11d0793c3586	.10 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1027-01A	TCGA-23-1027-01A-02W	[Pending]	309.9 uL	Repli-G (Qiagen) DNA	W	539a4a60-0468-4edc-9ed6-8bc7087eacfc	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1027-10A	TCGA-23-1027-10A-01D	1.90	97.67 uL	DNA	D	c83d3cb6-7ea5-4e9d-8022-8ccb727662b2	.14 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-23-1027-10A	TCGA-23-1027-10A-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	3fd10910-c534-4ce0-9188-f89fd85d6735	0.114 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-23-1027-10A	TCGA-23-1027-10A-01W	[Pending]	281.13 uL	Repli-G (Qiagen) DNA	W	5cae0fcc-726e-4ac6-801b-bef291bd19a5	0.5 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-0970-01B	TCGA-24-0970-01B-01D	1.9	466.37000000000006 uL	DNA	D	bd05123a-80bf-4963-a800-ca0be38bb608	0.15 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	Pass	YES	UV Spec	[]	null	null
TCGA-24-0970-01B	TCGA-24-0970-01B-01G	[Pending]	36 uL	GenomePlex (Rubicon) Amplified DNA	G	bab64023-ba26-4733-8df8-e5b9718c5432	0.226 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	null	null
TCGA-24-0970-01B	TCGA-24-0970-01B-01R	1.8	635 uL	RNA	R	6ec2e7c7-59af-4082-9575-2c1ac9799015	0.16 ug/uL	https://atlas.intgen.org/bcr-data/Molecular%20Analyte%20Data/	null	null	UV Spec	[]	1.8	8.8
